item_id,title,genres,release_year,release_year_parse_status,item_idx
2739,"Color Purple, The (1985)",Drama,1985,parsed,1669
2741,No Mercy (1986),Action|Thriller,1986,parsed,1670
2745,"Mission, The (1986)",Drama,1986,parsed,1671
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,1986,parsed,1672
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,1960,parsed,1673
2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure,1987,parsed,1674
2749,"Morning After, The (1986)",Drama|Mystery,1986,parsed,1675
2750,Radio Days (1987),Comedy|Drama,1987,parsed,1676
2752,Outrageous Fortune (1987),Comedy|Mystery,1987,parsed,1677
2757,Frances (1982),Drama,1982,parsed,1678
2759,Dick (1999),Comedy,1999,parsed,1679
2761,"Iron Giant, The (1999)",Animation|Children's,1999,parsed,1680
2762,"Sixth Sense, The (1999)",Thriller,1999,parsed,1681
2763,"Thomas Crown Affair, The (1999)",Action|Thriller,1999,parsed,1682
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Thriller,1968,parsed,1683
2769,"Yards, The (1999)",Crime|Mystery,1999,parsed,1684
2770,Bowfinger (1999),Comedy,1999,parsed,1685
2771,Brokedown Palace (1999),Drama,1999,parsed,1686
2772,Detroit Rock City (1999),Comedy,1999,parsed,1687
2774,Better Than Chocolate (1999),Comedy|Romance,1999,parsed,1688
2779,Heaven Can Wait (1978),Comedy,1978,parsed,1689
2780,"Raven, The (1963)",Comedy|Horror,1963,parsed,1690
2781,"Tingler, The (1959)",Horror,1959,parsed,1691
2782,Pit and the Pendulum (1961),Horror,1961,parsed,1692
2784,"Masque of the Red Death, The (1964)",Horror,1964,parsed,1693
2786,Haunted Honeymoon (1986),Comedy,1986,parsed,1694
2787,Cat's Eye (1985),Horror,1985,parsed,1695
2788,And Now for Something Completely Different (1971),Comedy,1971,parsed,1696
2789,Damien: Omen II (1978),Horror,1978,parsed,1697
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,1981,parsed,1698
2791,Airplane! (1980),Comedy,1980,parsed,1699
2792,Airplane II: The Sequel (1982),Comedy,1982,parsed,1700
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror,1997,parsed,1701
2794,European Vacation (1985),Comedy,1985,parsed,1702
2795,Vacation (1983),Comedy,1983,parsed,1703
2796,Funny Farm (1988),Comedy,1988,parsed,1704
2797,Big (1988),Comedy|Fantasy,1988,parsed,1705
2798,Problem Child (1990),Comedy,1990,parsed,1706
2799,Problem Child 2 (1991),Comedy,1991,parsed,1707
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,1997,parsed,1708
2802,Tequila Sunrise (1988),Action|Romance|Thriller,1988,parsed,1709
2803,"Pelican Brief, The (1993)",Thriller,1993,parsed,1710
2804,"Christmas Story, A (1983)",Comedy|Drama,1983,parsed,1711
2805,Mickey Blue Eyes (1999),Comedy|Romance,1999,parsed,1712
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,1999,parsed,1713
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,1999,parsed,1714
2808,Universal Soldier (1992),Action|Sci-Fi,1992,parsed,1715
2815,Iron Eagle (1986),Action|War,1986,parsed,1716
2816,Iron Eagle II (1988),Action|War,1988,parsed,1717
2817,Aces: Iron Eagle III (1992),Action|War,1992,parsed,1718
2819,Three Days of the Condor (1975),Thriller,1975,parsed,1719
2822,Medicine Man (1992),Adventure|Romance,1992,parsed,1720
2826,"13th Warrior, The (1999)",Action|Horror|Thriller,1999,parsed,1721
2827,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller,1999,parsed,1722
2828,Dudley Do-Right (1999),Children's|Comedy,1999,parsed,1723
2829,"Muse, The (1999)",Comedy|Drama,1999,parsed,1724
2836,Outside Providence (1999),Comedy,1999,parsed,1725
2840,Stigmata (1999),Thriller,1999,parsed,1726
2841,Stir of Echoes (1999),Thriller,1999,parsed,1727
2844,"Minus Man, The (1999)",Drama|Mystery,1999,parsed,1728
2846,"Adventures of Milo and Otis, The (1986)",Children's,1986,parsed,1729
2851,Saturn 3 (1979),Adventure|Sci-Fi|Thriller,1979,parsed,1730
2852,"Soldier's Story, A (1984)",Drama,1984,parsed,1731
2856,I Saw What You Did (1965),Thriller,1965,parsed,1732
2857,Yellow Submarine (1968),Animation|Musical,1968,parsed,1733
2858,American Beauty (1999),Comedy|Drama,1999,parsed,1734
2859,Stop Making Sense (1984),Documentary,1984,parsed,1735
2860,Blue Streak (1999),Comedy,1999,parsed,1736
2861,For Love of the Game (1999),Comedy|Drama,1999,parsed,1737
2862,Caligula (1980),Drama,1980,parsed,1738
2863,"Hard Day's Night, A (1964)",Comedy|Musical,1964,parsed,1739
2866,"Buddy Holly Story, The (1978)",Drama,1978,parsed,1740
2867,Fright Night (1985),Comedy|Horror,1985,parsed,1741
2868,Fright Night Part II (1989),Horror,1989,parsed,1742
2870,Barefoot in the Park (1967),Comedy,1967,parsed,1743
2871,Deliverance (1972),Adventure|Thriller,1972,parsed,1744
2872,Excalibur (1981),Action|Drama|Fantasy|Romance,1981,parsed,1745
2874,"Pajama Game, The (1957)",Comedy,1957,parsed,1746
2875,Sommersby (1993),Drama|Mystery|Romance,1993,parsed,1747
2877,Tommy (1975),Drama|Musical,1975,parsed,1748
2879,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy,1990,parsed,1749
2880,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,1990,parsed,1750
2881,Double Jeopardy (1999),Action|Thriller,1999,parsed,1751
2882,Jakob the Liar (1999),Drama,1999,parsed,1752
2883,Mumford (1999),Comedy,1999,parsed,1753
2885,Guinevere (1999),Drama|Romance,1999,parsed,1754
2888,Drive Me Crazy (1999),Comedy|Romance,1999,parsed,1755
2889,"Mystery, Alaska (1999)",Comedy,1999,parsed,1756
2890,Three Kings (1999),Drama|War,1999,parsed,1757
2891,"Happy, Texas (1999)",Comedy,1999,parsed,1758
2898,"Dark Half, The (1993)",Horror|Mystery,1993,parsed,1759
2899,Gulliver's Travels (1939),Adventure|Animation|Children's,1939,parsed,1760
2900,Monkey Shines (1988),Horror|Sci-Fi,1988,parsed,1761
2901,Phantasm (1979),Horror|Sci-Fi,1979,parsed,1762
2902,Psycho II (1983),Horror|Thriller,1983,parsed,1763
2903,Psycho III (1986),Horror|Thriller,1986,parsed,1764
2905,Sanjuro (1962),Action|Adventure,1962,parsed,1765
2906,Random Hearts (1999),Drama|Romance,1999,parsed,1766
2907,Superstar (1999),Comedy,1999,parsed,1767
2908,Boys Don't Cry (1999),Drama,1999,parsed,1768
2912,"Limey, The (1999)",Action|Crime|Drama,1999,parsed,1769
2915,Risky Business (1983),Comedy,1983,parsed,1770
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,parsed,1771
2917,Body Heat (1981),Crime|Thriller,1981,parsed,1772
2918,Ferris Bueller's Day Off (1986),Comedy,1986,parsed,1773
2919,Year of Living Dangerously (1982),Drama|Romance,1982,parsed,1774
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,1945,parsed,1775
2921,High Plains Drifter (1972),Western,1972,parsed,1776
2922,Hang 'em High (1967),Western,1967,parsed,1777
2924,Drunken Master (Zui quan) (1979),Action|Comedy,1979,parsed,1778
2926,Hairspray (1988),Comedy|Drama,1988,parsed,1779
2927,Brief Encounter (1946),Drama|Romance,1946,parsed,1780
2928,"Razor's Edge, The (1984)",Drama,1984,parsed,1781
2929,Reds (1981),Drama,1981,parsed,1782
2932,Days of Heaven (1978),Drama,1978,parsed,1783
2935,"Lady Eve, The (1941)",Comedy|Romance,1941,parsed,1784
2936,Sullivan's Travels (1942),Comedy,1942,parsed,1785
2937,"Palm Beach Story, The (1942)",Comedy,1942,parsed,1786
2940,Gilda (1946),Film-Noir,1946,parsed,1787
2941,South Pacific (1958),Musical|Romance|War,1958,parsed,1788
2942,Flashdance (1983),Drama|Romance,1983,parsed,1789
2943,Indochine (1992),Drama|Romance,1992,parsed,1790
2944,"Dirty Dozen, The (1967)",Action|War,1967,parsed,1791
2946,Help! (1965),Comedy|Musical,1965,parsed,1792
2947,Goldfinger (1964),Action,1964,parsed,1793
2948,From Russia with Love (1963),Action,1963,parsed,1794
2949,Dr. No (1962),Action,1962,parsed,1795
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,1980,parsed,1796
2951,"Fistful of Dollars, A (1964)",Action|Western,1964,parsed,1797
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,1996,parsed,1798
2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,1992,parsed,1799
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,1987,parsed,1800
2959,Fight Club (1999),Drama,1999,parsed,1801
2961,"Story of Us, The (1999)",Comedy|Drama,1999,parsed,1802
2965,"Omega Code, The (1999)",Action,1999,parsed,1803
2966,"Straight Story, The (1999)",Drama,1999,parsed,1804
2967,"Bad Seed, The (1956)",Drama|Thriller,1956,parsed,1805
2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,1981,parsed,1806
2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,1966,parsed,1807
2970,Fitzcarraldo (1982),Adventure|Drama,1982,parsed,1808
2971,All That Jazz (1979),Musical,1979,parsed,1809
2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,1987,parsed,1810
2973,Crimes and Misdemeanors (1989),Comedy,1989,parsed,1811
2974,Bats (1999),Horror|Thriller,1999,parsed,1812
2975,"Best Man, The (1999)",Drama,1999,parsed,1813
2976,Bringing Out the Dead (1999),Drama|Horror,1999,parsed,1814
2978,Three to Tango (1999),Comedy|Romance,1999,parsed,1815
2983,"Ipcress File, The (1965)",Thriller,1965,parsed,1816
2985,Robocop (1987),Action|Crime|Sci-Fi,1987,parsed,1817
2986,Robocop 2 (1990),Action|Crime|Sci-Fi,1990,parsed,1818
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1988,parsed,1819
2988,Melvin and Howard (1980),Drama,1980,parsed,1820
2989,For Your Eyes Only (1981),Action,1981,parsed,1821
2990,Licence to Kill (1989),Action,1989,parsed,1822
2991,Live and Let Die (1973),Action,1973,parsed,1823
2993,Thunderball (1965),Action,1965,parsed,1824
2995,"House on Haunted Hill, The (1999)",Horror,1999,parsed,1825
2996,Music of the Heart (1999),Drama,1999,parsed,1826
2997,Being John Malkovich (1999),Comedy,1999,parsed,1827
3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,1997,parsed,1828
3004,"Bachelor, The (1999)",Comedy|Romance,1999,parsed,1829
3005,"Bone Collector, The (1999)",Thriller,1999,parsed,1830
3006,"Insider, The (1999)",Drama,1999,parsed,1831
3007,American Movie (1999),Documentary,1999,parsed,1832
3011,"They Shoot Horses, Don't They? (1969)",Drama,1969,parsed,1833
3013,Bride of Re-Animator (1990),Comedy|Horror,1990,parsed,1834
3015,Coma (1978),Thriller,1978,parsed,1835
3016,Creepshow (1982),Horror,1982,parsed,1836
3017,Creepshow 2 (1987),Horror,1987,parsed,1837
3018,Re-Animator (1985),Horror,1985,parsed,1838
3019,Drugstore Cowboy (1989),Crime|Drama,1989,parsed,1839
3020,Falling Down (1993),Action|Drama,1993,parsed,1840
3022,"General, The (1927)",Comedy,1927,parsed,1841
3024,Piranha (1978),Horror|Sci-Fi,1978,parsed,1842
3028,"Taming of the Shrew, The (1967)",Comedy,1967,parsed,1843
3029,Nighthawks (1981),Action|Drama,1981,parsed,1844
3030,Yojimbo (1961),Comedy|Drama|Western,1961,parsed,1845
3032,"Omega Man, The (1971)",Sci-Fi,1971,parsed,1846
3033,Spaceballs (1987),Comedy|Sci-Fi,1987,parsed,1847
3034,Robin Hood (1973),Animation|Children's,1973,parsed,1848
3035,Mister Roberts (1955),Comedy|Drama|War,1955,parsed,1849
3036,Quest for Fire (1981),Adventure,1981,parsed,1850
3037,Little Big Man (1970),Comedy|Drama|Western,1970,parsed,1851
3038,"Face in the Crowd, A (1957)",Drama,1957,parsed,1852
3039,Trading Places (1983),Comedy,1983,parsed,1853
3040,Meatballs (1979),Comedy,1979,parsed,1854
3041,Meatballs Part II (1984),Comedy,1984,parsed,1855
3042,Meatballs III (1987),Comedy,1987,parsed,1856
3044,Dead Again (1991),Mystery|Romance|Thriller,1991,parsed,1857
3045,Peter's Friends (1992),Comedy|Drama,1992,parsed,1858
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,1995,parsed,1859
3048,Under the Rainbow (1981),Comedy,1981,parsed,1860
3051,Anywhere But Here (1999),Drama,1999,parsed,1861
3052,Dogma (1999),Comedy,1999,parsed,1862
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1999,parsed,1863
3054,Pokémon: The First Movie (1998),Animation|Children's,1998,parsed,1864
3055,Felicia's Journey (1999),Thriller,1999,parsed,1865
3060,"Commitments, The (1991)",Comedy|Drama,1991,parsed,1866
3061,Holiday Inn (1942),Comedy|Musical,1942,parsed,1867
3062,"Longest Day, The (1962)",Action|Drama|War,1962,parsed,1868
3063,Poison Ivy (1992),Thriller,1992,parsed,1869
3066,Tora! Tora! Tora! (1970),War,1970,parsed,1870
3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,1988,parsed,1871
3068,"Verdict, The (1982)",Drama,1982,parsed,1872
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,1984,parsed,1873
3071,Stand and Deliver (1987),Drama,1987,parsed,1874
3072,Moonstruck (1987),Comedy,1987,parsed,1875
3074,Jeremiah Johnson (1972),Western,1972,parsed,1876
3075,Repulsion (1965),Thriller,1965,parsed,1877
3076,Irma la Douce (1963),Comedy,1963,parsed,1878
3077,42 Up (1998),Documentary,1998,parsed,1879
3078,Liberty Heights (1999),Drama,1999,parsed,1880
3079,Mansfield Park (1999),Drama,1999,parsed,1881
3081,Sleepy Hollow (1999),Horror|Romance,1999,parsed,1882
3082,"World Is Not Enough, The (1999)",Action|Thriller,1999,parsed,1883
3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,1999,parsed,1884
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,1934,parsed,1885
3087,Scrooged (1988),Comedy,1988,parsed,1886
3088,Harvey (1950),Comedy,1950,parsed,1887
3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,1948,parsed,1888
3090,Matewan (1987),Drama,1987,parsed,1889
3091,Kagemusha (1980),Drama|War,1980,parsed,1890
3093,McCabe & Mrs. Miller (1971),Drama|Western,1971,parsed,1891
3094,Maurice (1987),Drama|Romance,1987,parsed,1892
3095,"Grapes of Wrath, The (1940)",Drama,1940,parsed,1893
3096,My Man Godfrey (1957),Comedy,1957,parsed,1894
3097,"Shop Around the Corner, The (1940)",Comedy|Romance,1940,parsed,1895
3098,"Natural, The (1984)",Drama,1984,parsed,1896
3099,Shampoo (1975),Comedy|Romance,1975,parsed,1897
3100,"River Runs Through It, A (1992)",Drama,1992,parsed,1898
3101,Fatal Attraction (1987),Thriller,1987,parsed,1899
3102,Jagged Edge (1985),Thriller,1985,parsed,1900
3103,Stanley & Iris (1990),Drama|Romance,1990,parsed,1901
3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,1988,parsed,1902
3105,Awakenings (1990),Drama,1990,parsed,1903
3107,Backdraft (1991),Action|Drama,1991,parsed,1904
3108,"Fisher King, The (1991)",Comedy|Drama|Romance,1991,parsed,1905
3109,"River, The (1984)",Drama,1984,parsed,1906
3111,Places in the Heart (1984),Drama,1984,parsed,1907
3112,'Night Mother (1986),Drama,1986,parsed,1908
3113,End of Days (1999),Action|Thriller,1999,parsed,1909
3114,Toy Story 2 (1999),Animation|Children's|Comedy,1999,parsed,1910
3115,Flawless (1999),Drama,1999,parsed,1911
3117,Ride with the Devil (1999),Drama|Romance|War,1999,parsed,1912
3118,Tumbleweeds (1999),Drama,1999,parsed,1913
3120,"Distinguished Gentleman, The (1992)",Comedy,1992,parsed,1914
3129,Sweet and Lowdown (1999),Comedy|Drama,1999,parsed,1915
3130,Bonfire of the Vanities (1990),Comedy,1990,parsed,1916
3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,1937,parsed,1917
3135,"Great Santini, The (1979)",Drama,1979,parsed,1918
3138,Stealing Home (1988),Drama,1988,parsed,1919
3141,"Two Jakes, The (1990)",Drama,1990,parsed,1920
3142,U2: Rattle and Hum (1988),Documentary|Musical,1988,parsed,1921
3145,"Cradle Will Rock, The (1999)",Drama,1999,parsed,1922
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,1999,parsed,1923
3147,"Green Mile, The (1999)",Drama|Thriller,1999,parsed,1924
3148,"Cider House Rules, The (1999)",Drama,1999,parsed,1925
3152,"Last Picture Show, The (1971)",Drama,1971,parsed,1926
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,1958,parsed,1927
3155,Anna and the King (1999),Drama|Romance,1999,parsed,1928
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,1999,parsed,1929
3157,Stuart Little (1999),Children's|Comedy,1999,parsed,1930
3159,Fantasia 2000 (1999),Animation|Children's|Musical,1999,parsed,1931
3160,Magnolia (1999),Drama,1999,parsed,1932
3163,Topsy-Turvy (1999),Drama,1999,parsed,1933
3165,Boiling Point (1993),Action|Drama,1993,parsed,1934
3167,Carnal Knowledge (1971),Drama,1971,parsed,1935
3168,Easy Rider (1969),Adventure|Drama,1969,parsed,1936
3169,"Falcon and the Snowman, The (1984)",Drama,1984,parsed,1937
3173,Any Given Sunday (1999),Drama,1999,parsed,1938
3174,Man on the Moon (1999),Comedy|Drama,1999,parsed,1939
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,1999,parsed,1940
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1999,parsed,1941
3177,Next Friday (1999),Comedy,1999,parsed,1942
3178,"Hurricane, The (1999)",Drama,1999,parsed,1943
3179,Angela's Ashes (1999),Drama,1999,parsed,1944
3180,Play it to the Bone (1999),Comedy|Drama,1999,parsed,1945
3181,Titus (1999),Drama,1999,parsed,1946
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,1999,parsed,1947
3185,Snow Falling on Cedars (1999),Drama,1999,parsed,1948
3186,"Girl, Interrupted (1999)",Drama,1999,parsed,1949
3189,My Dog Skip (1999),Comedy,1999,parsed,1950
3190,Supernova (2000),Adventure|Sci-Fi,2000,parsed,1951
3194,"Way We Were, The (1973)",Drama,1973,parsed,1952
3196,Stalag 17 (1953),Drama|War,1953,parsed,1953
3197,"Presidio, The (1988)",Action,1988,parsed,1954
3198,Papillon (1973),Drama,1973,parsed,1955
3199,Pal Joey (1957),Comedy|Musical|Romance,1957,parsed,1956
3200,"Last Detail, The (1973)",Comedy|Drama,1973,parsed,1957
3201,Five Easy Pieces (1970),Drama,1970,parsed,1958
3203,Dead Calm (1989),Thriller,1989,parsed,1959
3204,"Boys from Brazil, The (1978)",Thriller,1978,parsed,1960
3206,Against All Odds (1984),Romance,1984,parsed,1961
3208,Loaded Weapon 1 (1993),Action|Comedy,1993,parsed,1962
3210,Fast Times at Ridgemont High (1982),Comedy,1982,parsed,1963
3211,"Cry in the Dark, A (1988)",Drama,1988,parsed,1964
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,1993,parsed,1965
3214,American Flyers (1985),Drama,1985,parsed,1966
3217,"Star Is Born, A (1937)",Drama,1937,parsed,1967
3219,Pacific Heights (1990),Thriller,1990,parsed,1968
3224,Woman in the Dunes (Suna no onna) (1964),Drama,1964,parsed,1969
3225,Down to You (2000),Comedy|Romance,2000,parsed,1970
3230,"Odessa File, The (1974)",Thriller,1974,parsed,1971
3235,Where the Buffalo Roam (1980),Comedy,1980,parsed,1972
3238,Eye of the Beholder (1999),Thriller,1999,parsed,1973
3243,Encino Man (1992),Comedy,1992,parsed,1974
3244,"Goodbye Girl, The (1977)",Comedy|Romance,1977,parsed,1975
3246,Malcolm X (1992),Drama,1992,parsed,1976
3247,Sister Act (1992),Comedy|Crime,1992,parsed,1977
3248,Sister Act 2: Back in the Habit (1993),Comedy,1993,parsed,1978
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,1992,parsed,1979
3250,Alive (1993),Drama,1993,parsed,1980
3251,Agnes of God (1985),Drama|Mystery,1985,parsed,1981
3252,Scent of a Woman (1992),Drama,1992,parsed,1982
3253,Wayne's World (1992),Comedy,1992,parsed,1983
3254,Wayne's World 2 (1993),Comedy,1993,parsed,1984
3255,"League of Their Own, A (1992)",Comedy|Drama,1992,parsed,1985
3256,Patriot Games (1992),Action|Thriller,1992,parsed,1986
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,1992,parsed,1987
3258,Death Becomes Her (1992),Comedy,1992,parsed,1988
3259,Far and Away (1992),Drama|Romance,1992,parsed,1989
3260,Howards End (1992),Drama,1992,parsed,1990
3261,Singles (1992),Comedy|Drama|Romance,1992,parsed,1991
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,1992,parsed,1992
3263,White Men Can't Jump (1992),Comedy,1992,parsed,1993
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,1992,parsed,1994
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,1992,parsed,1995
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,1992,parsed,1996
3267,"Mariachi, El (1992)",Action|Thriller,1992,parsed,1997
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1992,parsed,1998
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,1992,parsed,1999
3271,Of Mice and Men (1992),Drama,1992,parsed,2000
3272,Bad Lieutenant (1992),Crime|Drama,1992,parsed,2001
3273,Scream 3 (2000),Horror|Mystery|Thriller,2000,parsed,2002
3274,Single White Female (1992),Action,1992,parsed,2003
3275,"Boondock Saints, The (1999)",Action|Comedy,1999,parsed,2004
3285,"Beach, The (2000)",Adventure|Drama,2000,parsed,2005
3286,Snow Day (2000),Comedy,2000,parsed,2006
3287,"Tigger Movie, The (2000)",Animation|Children's,2000,parsed,2007
3296,To Sir with Love (1967),Drama,1967,parsed,2008
3298,Boiler Room (2000),Drama,2000,parsed,2009
3299,Hanging Up (2000),Comedy|Drama,2000,parsed,2010
3300,Pitch Black (2000),Action|Sci-Fi,2000,parsed,2011
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2000,parsed,2012
3307,City Lights (1931),Comedy|Drama|Romance,1931,parsed,2013
3308,"Flamingo Kid, The (1984)",Comedy|Drama,1984,parsed,2014
3310,"Kid, The (1921)",Action,1921,parsed,2015
3316,Reindeer Games (2000),Action|Thriller,2000,parsed,2016
3317,Wonder Boys (2000),Comedy|Drama,2000,parsed,2017
3324,Drowning Mona (2000),Comedy,2000,parsed,2018
3325,"Next Best Thing, The (2000)",Comedy|Drama,2000,parsed,2019
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2000,parsed,2020
3327,Beyond the Mat (2000),Documentary,2000,parsed,2021
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999,parsed,2022
3330,Splendor in the Grass (1961),Drama,1961,parsed,2023
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948,parsed,2024
3340,Bride of the Monster (1956),Horror|Sci-Fi,1956,parsed,2025
3341,Born Yesterday (1950),Comedy,1950,parsed,2026
3342,Birdy (1984),Drama|War,1984,parsed,2027
3347,Never Cry Wolf (1983),Drama,1983,parsed,2028
3350,"Raisin in the Sun, A (1961)",Drama,1961,parsed,2029
3354,Mission to Mars (2000),Sci-Fi,2000,parsed,2030
3355,"Ninth Gate, The (2000)",Thriller,2000,parsed,2031
3357,East-West (Est-ouest) (1999),Drama|Romance,1999,parsed,2032
3358,Defending Your Life (1991),Comedy|Romance,1991,parsed,2033
3359,Breaking Away (1979),Drama,1979,parsed,2034
3360,Hoosiers (1986),Drama,1986,parsed,2035
3361,Bull Durham (1988),Comedy,1988,parsed,2036
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,1975,parsed,2037
3363,American Graffiti (1973),Comedy|Drama,1973,parsed,2038
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1950,parsed,2039
3365,"Searchers, The (1956)",Western,1956,parsed,2040
3366,Where Eagles Dare (1969),Action|Adventure|War,1969,parsed,2041
3368,"Big Country, The (1958)",Romance|Western,1958,parsed,2042
3370,Betrayed (1988),Drama|Thriller,1988,parsed,2043
3375,Destination Moon (1950),Sci-Fi,1950,parsed,2044
3379,On the Beach (1959),Drama,1959,parsed,2045
3384,"Taking of Pelham One Two Three, The (1974)",Action,1974,parsed,2046
3385,Volunteers (1985),Comedy,1985,parsed,2047
3386,JFK (1991),Drama|Mystery,1991,parsed,2048
3387,Who's Harry Crumb? (1989),Comedy,1989,parsed,2049
3388,Harry and the Hendersons (1987),Comedy,1987,parsed,2050
3391,Who's That Girl? (1987),Comedy,1987,parsed,2051
3392,She-Devil (1989),Comedy,1989,parsed,2052
3394,Blind Date (1987),Comedy|Romance,1987,parsed,2053
3396,"Muppet Movie, The (1979)",Children's|Comedy,1979,parsed,2054
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,1981,parsed,2055
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,1984,parsed,2056
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,1985,parsed,2057
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985,parsed,2058
3404,Titanic (1953),Action|Drama,1953,parsed,2059
3405,"Night to Remember, A (1958)",Action|Drama,1958,parsed,2060
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,1951,parsed,2061
3408,Erin Brockovich (2000),Drama,2000,parsed,2062
3409,Final Destination (2000),Drama|Thriller,2000,parsed,2063
3412,"Bear, The (1988)",Adventure,1988,parsed,2064
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,1952,parsed,2065
3418,Thelma & Louise (1991),Action|Drama,1991,parsed,2066
3420,...And Justice for All (1979),Drama|Thriller,1979,parsed,2067
3421,Animal House (1978),Comedy,1978,parsed,2068
3422,She's Gotta Have It (1986),Comedy|Romance,1986,parsed,2069
3423,School Daze (1988),Drama,1988,parsed,2070
3424,Do the Right Thing (1989),Comedy|Drama,1989,parsed,2071
3425,Mo' Better Blues (1990),Drama,1990,parsed,2072
3426,Jungle Fever (1991),Drama|Romance,1991,parsed,2073
3427,Coogan's Bluff (1968),Crime,1968,parsed,2074
3429,Creature Comforts (1990),Animation|Comedy,1990,parsed,2075
3430,Death Wish (1974),Action|Drama,1974,parsed,2076
3431,Death Wish II (1982),Action|Drama,1982,parsed,2077
3432,Death Wish 3 (1985),Action|Drama,1985,parsed,2078
3435,Double Indemnity (1944),Crime|Film-Noir,1944,parsed,2079
3436,Dying Young (1991),Drama|Romance,1991,parsed,2080
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,1990,parsed,2081
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,1991,parsed,2082
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,1993,parsed,2083
3441,Red Dawn (1984),Action|War,1984,parsed,2084
3444,Bloodsport (1988),Action,1988,parsed,2085
3445,Eyes of Laura Mars (1978),Mystery|Thriller,1978,parsed,2086
3447,"Good Earth, The (1937)",Drama,1937,parsed,2087
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,1987,parsed,2088
3450,Grumpy Old Men (1993),Comedy,1993,parsed,2089
